Var1,Var3,Var11,Var12,Var13
1284,"H","357,742","208,7103","175,8718"
1285,"H","357,742","208,7103","175,8718"
1286,"H","357,742","208,7103","175,8718"
1287,"H","357,742","208,7103","175,8718"
1288,"H","356,6017","217,3061","177,5215"
1289,"H","356,6017","217,3061","177,5215"
1290,"H","356,6017","217,3061","177,5215"
1291,"H","356,6017","217,3061","177,5215"
1292,"H","356,6017","217,3061","177,5215"
1293,"H","355,4824","224,5325","178,0256"
1294,"H","355,4824","224,5325","178,0256"
1295,"H","355,4824","224,5325","178,0256"
1296,"H","355,4824","224,5325","178,0256"
1297,"H","355,4824","224,5325","178,0256"
1298,"H","355,4824","224,5325","178,0256"
1299,"H","357,1915","230,8301","175,4936"
1300,"H","357,1915","230,8301","175,4936"
1301,"H","357,1915","230,8301","175,4936"
1302,"H","357,1915","230,8301","175,4936"
1303,"H","357,1915","230,8301","175,4936"
1304,"H","357,1915","230,8301","175,4936"
1305,"H","2,293651","233,4359","169,5801"
1306,"H","2,293651","233,4359","169,5801"
1307,"H","2,293651","233,4359","169,5801"
1308,"H","2,293651","233,4359","169,5801"
1309,"H","2,293651","233,4359","169,5801"
1310,"H","10,45121","230,9282","159,571"
1311,"H","10,45121","230,9282","159,571"
1312,"H","10,45121","230,9282","159,571"
1313,"H","10,45121","230,9282","159,571"
1314,"H","10,45121","230,9282","159,571"
1315,"H","10,45121","230,9282","159,571"
1316,"H","15,08468","227,4542","151,4266"
1317,"H","15,08468","227,4542","151,4266"
1318,"H","15,08468","227,4542","151,4266"
1319,"H","15,08468","227,4542","151,4266"
1320,"H","15,08468","227,4542","151,4266"
1321,"H","15,99985","224,469","147,2602"
1322,"H","15,99985","224,469","147,2602"
1323,"H","15,99985","224,469","147,2602"
1324,"H","15,99985","224,469","147,2602"
1325,"H","15,99985","224,469","147,2602"
1326,"H","15,99985","224,469","147,2602"
1327,"H","14,03468","213,1213","144,7715"
1328,"H","14,03468","213,1213","144,7715"
1329,"H","14,03468","213,1213","144,7715"
1330,"H","14,03468","213,1213","144,7715"
1331,"H","14,03468","213,1213","144,7715"
1332,"H","6,810016","190,6774","142,3454"
1333,"H","6,810016","190,6774","142,3454"
1334,"H","6,810016","190,6774","142,3454"
1335,"H","6,810016","190,6774","142,3454"
1336,"H","6,810016","190,6774","142,3454"
1337,"H","6,810016","190,6774","142,3454"
1338,"H","355,3217","166,2763","145,228"
1339,"H","355,3217","166,2763","145,228"
1340,"H","355,3217","166,2763","145,228"
1341,"H","355,3217","166,2763","145,228"
1342,"H","355,3217","166,2763","145,228"
1343,"H","345,1364","143,0787","152,6612"
1344,"H","345,1364","143,0787","152,6612"
1345,"H","345,1364","143,0787","152,6612"
1346,"H","345,1364","143,0787","152,6612"
1347,"H","345,1364","143,0787","152,6612"
1348,"H","345,1364","143,0787","152,6612"
1349,"H","338,6123","118,927","163,1709"
1350,"H","338,6123","118,927","163,1709"
1351,"H","338,6123","118,927","163,1709"
1352,"H","338,6123","118,927","163,1709"
1353,"H","338,6123","118,927","163,1709"
1354,"H","338,6123","118,927","163,1709"
1355,"H","336,7981","91,7127","176,0918"
1356,"H","336,7981","91,7127","176,0918"
1357,"H","336,7981","91,7127","176,0918"
1358,"H","336,7981","91,7127","176,0918"
1359,"H","336,7981","91,7127","176,0918"
1360,"H","339,0436","64,34801","186,9331"
1361,"H","339,0436","64,34801","186,9331"
1362,"H","339,0436","64,34801","186,9331"
1363,"H","339,0436","64,34801","186,9331"
1364,"H","339,0436","64,34801","186,9331"
1365,"H","339,0436","64,34801","186,9331"
1366,"H","344,5588","41,15748","195,3888"
1367,"H","344,5588","41,15748","195,3888"
1368,"H","344,5588","41,15748","195,3888"
1369,"H","344,5588","41,15748","195,3888"
1370,"H","344,5588","41,15748","195,3888"
1371,"H","351,3401","20,84422","201,0928"
1372,"H","351,3401","20,84422","201,0928"
1373,"H","351,3401","20,84422","201,0928"
1374,"H","351,3401","20,84422","201,0928"
1375,"H","351,3401","20,84422","201,0928"
1376,"H","351,3401","20,84422","201,0928"
1377,"H","356,6948","6,004239","202,5815"
1378,"H","356,6948","6,004239","202,5815"
1379,"H","356,6948","6,004239","202,5815"
1380,"H","356,6948","6,004239","202,5815"
1381,"H","356,6948","6,004239","202,5815"
1382,"H","359,8846","352,7616","200,0831"
1383,"H","359,8846","352,7616","200,0831"
1384,"H","359,8846","352,7616","200,0831"
1385,"H","359,8846","352,7616","200,0831"
1386,"H","359,8846","352,7616","200,0831"
1387,"H","359,8846","352,7616","200,0831"
1388,"H","1,727378","341,5287","194,8623"
1389,"H","1,727378","341,5287","194,8623"
1390,"H","1,727378","341,5287","194,8623"
1391,"H","1,727378","341,5287","194,8623"
1392,"H","1,727378","341,5287","194,8623"
1393,"H","1,47044","332,3758","188,8522"
1394,"H","1,47044","332,3758","188,8522"
1395,"H","1,47044","332,3758","188,8522"
1396,"H","1,47044","332,3758","188,8522"
1397,"H","1,47044","332,3758","188,8522"
1398,"H","1,47044","332,3758","188,8522"
1399,"H","0,3774924","326,8745","182,8774"
1400,"H","0,3774924","326,8745","182,8774"
1401,"H","0,3774924","326,8745","182,8774"
1402,"H","0,3774924","326,8745","182,8774"
1403,"H","0,3774924","326,8745","182,8774"
1404,"H","0,3774924","326,8745","182,8774"
1405,"H","1,536533","322,7103","183,8356"
1406,"H","1,536533","322,7103","183,8356"
1407,"H","1,536533","322,7103","183,8356"
